0x0080927a,cyl_balance_offset_diff,medium,difference between computed value and table lookup offset in cylinder balance
0x00809284,cyl_sensor_diff_array,medium,array of 6 differences between current sensor readings and baseline values for cylinder balance
0x00809288,cyl_sensor_diff_1,medium,element 1 of 6-element sensor difference array used in cylinder balance cross-terms
0x00809290,cyl_sensor_diff_3,medium,element 3 of 6-element sensor difference array used in cylinder balance cross-terms
0x00809294,cyl_sensor_diff_4,medium,element 4 of 6-element sensor difference array used in cylinder balance cross-terms
0x00809e9e,cyl_balance_rpm_bin_array_a,medium,array of 16 shorts by rpm bin initialized to 10000 accumulates correction values
0x00809ebe,cyl_balance_rpm_bin_array_b,medium,array of 16 shorts by rpm bin initialized to 10000 paired with array_a
0x0080a760,sensor_adc_override_values,medium,indexed by sensor channel to provide override A/D readings when calibration feature flags select override mode
0x0080a8f4,high_rpm_protection_log_flag,medium,set to 1 when high rpm protection activates with logging enabled cleared on exit
0x0080a90c,alpha_fuel_rate_interpolation_result,medium,computed by coreTableInterpolation and compared against thresholds in table to determine alpha blend return value
0x0080a9c8,fuel_system_override_active,medium,Set to 1 to trigger smoke limiter state 3 to 4 transition; checked in fuel demand limit selector and J1708 diagnostic message 53 builder where value maps to status byte
0x0080a9d6,boost_protection_speed_limit,medium,"Initialized to maximum_rated_engine_speed in initBoostProtectionSystem; used as speed limit in reference speed arbitration with winning source indicator=2"
0x0080bac8,trending_trigger_secondary_flag,medium,"Set to 1 alongside trending trigger when DAT_0080036d condition met; reset to 0 when feature disabled or capture active"
0x0080bd1c,protection_lamp_driver_state,medium,controls bit 2 of warning_lamp_driver based on lamp_driver_output_bitmask bit 4 in lampDriverOutputDispatcher
0x0080bd2c,boot_block_program_enable_bit2,medium,Flag controlling bit 2 (0x04) of enable_flag_to_allow_boot_block_programming; set and cleared during shutdown and init sequences
0x0080bd2d,boot_block_program_enable_bit3,medium,Flag controlling bit 3 (0x08) of enable_flag_to_allow_boot_block_programming; set and cleared during startup and shutdown sequences
0x0080bd47,fuel_output_driver_bit5_control,medium,IO driver control byte for fuel system output bit 5; checked as char in driver strobe handler and fuel demand limit selector to set or clear bit 5
0x0080ccb6,warmup_oil_pressure_timer,medium,timer counting toward oil pressure threshold during engine warmup protection
0x0080ccba,warmup_algorithm_timer,medium,timer counting toward maximum warmup algorithm run time
0x0080ccbc,warmup_fault_active_timer,medium,timer counting toward max time with active coolant or oil pressure fault
0x0080ccbe,oil_drainback_timer,medium,timer counting toward oil drain-back time threshold after engine off
0x0080ccca,high_rpm_limiting_flag,medium,flag set to 1 when transitioning to active high rpm fuel limiting cleared on exit
0x0080d356,engine_shutdown_request_flag,medium,When set to 1 forces smoke limiter transition to shutdown state 8; reset to 0 in state machine init alongside smoke_limiter_output_value reset to 1
0x0080da16,fuel_demand_percent_current,medium,Current fuel demand as percentage of injectable range scaled by 0x6400 and clamped to 32000 - based on current_fuel_demand minus no-fuel threshold
0x0080da18,fuel_demand_percent_drivers_demand,medium,Drivers demand (4d fueling) as percentage of injectable range scaled by 0x6400 and clamped to 32000 - based on 4d_fueling minus no-fuel threshold
0x0080da7e,datalink_speed_mode_watchdog_timer,medium,Countdown timer in fuelDemandLimitOrchestrator; loaded from session config offset +6/+10 based on control mode; triggers ioControlEntryAdd and fuelArbitratorResetHandler on expiry
0x0080da8c,engine_brake_request_timeout_timer,medium,"Countdown timer set from DAT_0080818c in fuelDemandScaleFactorCalculator and diagnosticServiceDispatcherByPgn; cleared alongside DAT_0080da58 engine brake flag"
0x0080da90,retarder_state_reset_flag,medium,"Always cleared to 0 during retarder resets and mode changes; cleared alongside retarder_control_mode and retarder_torque_percent in all reset paths; exact triggering purpose unclear"
0x0080da92,datalink_command_sub_timeout_timer,medium,"Countdown timer active when DAT_00803d4a is 4 or 5; when it expires clears DAT_0080da6c; appears to be a secondary datalink command timeout"
0x0080dc24,closed_loop_governor_target_rpm,medium,Target RPM for closed-loop governor; sent via insite param 0xBB and CAN message; compared with closed_loop_rpm_snapshot for rate-limited convergence
0x0080dcb3,j1708_checksum_accumulator,medium,"Running sum of transmitted/received bytes; used in case 2 to compute checksum as ~sum+1; reset to 0 on init, message boundaries, and after transmit complete"
0x0080de2e,key_switch_on_latch,medium,"Set to 1 in FUN_00011a68; checked alongside value_used_for_monitoring_switch_data bit 0 throughout fuel mode state machine — when switch data bit is off AND this is 0, transitions to shutdown state 8; cleared when switch data bit transitions on"
