0x00800658,sync_miss_counter,high,Counter incremented each call when retarderModeThresholdCalculator returns 0 (no sync); reset to 0 on successful sync; compared with period_meas_per_cam for sync detection
0x00800688,scheduler_phase_elapsed_ticks,high,Computed as hardware timer difference for current scheduler phase; compared to max/min in timing record and accumulated for average calculation
0x0080068c,scheduler_phase_index,high,Executive scheduler phase counter cycling 0-39 (0x27); each phase dispatches specific task combination of even/odd scheduler and slow-cycle coordinators
0x00800690,scheduler_timing_record_ptr,high,Pointer to per-phase timing measurement record (SSECTMDX + phase*16); tracks execution time sum max min count and overflow per scheduler phase
0x00800698,fuel_limit_after_derate_selection,high,Selected fuel limit from derate algorithm comparison; minimum of diagnostic derate and air-handling derate values clamped between calibration min and max
0x0080069a,flash_target_address_ptr,high,Pointer to flash memory address being erased or programmed; written with flash command words 0x2020/0xD0D0/0x4040/0xB0B0 during erase and program operations
0x008006e6,torque_curve_feature_bitmask,high,Bitmask for torque curve feature computed from algorithm index; used to set/clear bits in rpm breakpoints state flag and gate torque curve updates
0x00800716,hsg_integrator_fuel_output,high,Used as HSG PID integrator accumulator - clamped by hsg_maximum/minimum_integrator_fuel_output and reset to hsg_integrator_reset_value; feeds into total HSG fueling calculation
0x00800754,vp44_sensor_failure_counter,high,Counter incremented each cycle in VP44 sensor monitor state 2; compared against threshold DAT_00808150 to trigger state 5 engine shutdown
0x00800756,vp44_sensor_wait_timer,high,Set to 600 in state 1 and decremented in state 3; when reaches 0 transitions to state 4 sensor fault confirmed
0x0080095d,insite_multiframe_last_frame_bytes,high,Bytes remaining in the last frame of an insite multiframe response; computed as total data minus full frames; used to set final frame byte count
0x00800aac,idle_switch_debounce_timer,high,Set to 100 on switch state change and decremented by 50 per cycle until 0 then applies new switch state to throttle_above_idle_flag
0x0080129a,j1939_multiframe_tx_active,high,Transport protocol transmit session active flag; set to 1 when multi-frame send initiated cleared to 0 on completion abort or error in multiple handlers
0x0080129b,multiframe_tx_destination_address,high,Stores destination address byte from transport protocol CTS; compared in param request abort and error handlers to validate matching session
0x0080129c,multiframe_tx_pgn_high_byte,high,Stores PGN identification (high byte shifted) for active TX multiframe session; compared in diagnostic status and error handlers
0x0080129e,multiframe_tx_total_packets,high,Total packet count calculated as (data_length - 1) / 7 + 1; used to detect last packet for padding and as upper bound in CTS validation
0x008012a0,multiframe_tx_packets_remaining,high,Packets remaining to send set from CTS max_packets field; decremented during transmission; zero triggers timeout wait for next CTS
0x008012a8,multiframe_tx_status_ptr,high,Pointer to caller status byte written with result codes: 6 timeout 7 error 9 abort 10 nack 0x12 waiting 0x13 sending
0x008012ac,multiframe_tx_timeout_counter,high,TX session timeout counter initialized to 0x37 on CTS receipt; decremented each cycle; zero triggers session abort and status 6
0x008012b4,multiframe_tx_buffer_ptr,high,Pointer to 8-byte CAN frame assembly buffer initialized to 0x8012bc; used to build DT frames with sequence number and payload
0x008012c4,vp44_multiframe_rx_active,high,VP44 diagnostic receive session active flag; set to 1 when receive starts cleared on completion timeout or error across vp44 response handlers
0x008012c5,vp44_multiframe_total_packets,high,Total number of packets expected in VP44 multiframe transport session and used to detect last frame and calculate remaining frames
0x008012c6,multiframe_rx_pgn,high,PGN identifier for active RX multiframe session from incoming RTS; compared in error and abort handlers to match session
0x008012c8,multiframe_rx_next_sequence,high,Next expected DT sequence number for RX multiframe; incremented after each valid data frame received
0x008012c9,multiframe_rx_packets_in_window,high,Remaining packets in current CTS receive window; decremented per frame; zero triggers new CTS or completion check
0x008012ca,multiframe_rx_timeout_counter,high,RX session timeout counter set to 0x70 on RTS and 0x19 mid-transfer; decremented each cycle; zero aborts receive session
0x00801992,datalink_j1939_timeout_flag,high,"Set to '\x01' when bVar2 (state change) with JCEGNETY==1; cleared on timeout with bVar4; used to track J1939 link timeout events for error word 5 bit 0x400"
0x00801993,datalink_j1708_timeout_flag,high,"Set to '\x01' when bVar2 (state change) with JCEGNETY!=1; cleared on timeout with bVar3; used to track J1708 link timeout events for error word 7 bit 0x8"
0x008019d0,io_control_entry_count,high,Count of active IO control timeout entries in 8-byte entry table (max 5); incremented on add decremented on remove or expiry in timer manager
0x008019d1,io_control_timeout_entry_count,high,Count of active IO control timeout-by-node entries in 4-byte table (max 5); managed by add remove and timer countdown functions
0x008019d6,fault_digit_display_phase,high,Digit display sequencer state stepping through phases 0 40 80 120 160 to sequence hundreds tens ones digit blink patterns for fault code display
0x008019d8,lamp_toggle_cycle_counter,high,Blink toggle counter 0-20; at 0 turns lamp bit on at 10 turns off at 20 resets and returns 1; used for individual digit blink pulses
0x008019da,stop_lamp_blink_phase,high,Stop lamp (bit 0) blink timing counter; controls on/off pattern using DAT_000611a0 on-time and DAT_000611a2 off-time calibrations
0x008019dc,warning_lamp_blink_phase,high,Warning lamp (bit 1) blink timing counter; controls on/off pattern for warning lamp and also used for startup self-test blink sequence
0x008019de,fluids_lamp_blink_phase,high,Blink phase counter for fluids/protect lamp bit 2 mirrors stop and warning lamp blink pattern using same on/off timing from calibration
0x008019e7,fault_code_display_current,high,Holds current fault code character being displayed via lamp blink pattern and 0x7D means no active fault or end of fault list
0x008019e9,fault_digit_display_cycle_complete,high,Flag set to 1 when full 3-digit fault code display cycle finishes and cleared when next fault code display begins
0x008019ea,fault_flash_repetition_count,high,Counts how many times current fault code has been flashed; compared with fault_flash_count calibration to limit repetitions before advancing
0x008019ee,fault_digit_blink_counter,high,Counts blinks within each digit of fault code display; compared against extracted hundreds tens ones digit values to complete each digit sequence
0x008019f2,fault_list_navigation_index,high,Index into active fault list (DGAEFUBF table); incremented forward or decremented backward to navigate faults wrapping at list boundaries
0x008019f4,io_control_mask_table_ptr,high,Pointer walking through IO control mask table at 0x000611a8; advanced per entry during mask state machine to enable/disable lamp driver overrides
0x008019f8,io_control_mask_timer_threshold,high,Timer threshold for IO control mask sequencing; starts at 40 and advanced by 10 or 30 to schedule next mask step in the state machine
0x008019fa,io_port1_ch1_open_circuit_fault_debounce,high,IO driver port 1 bit 0 open circuit (commanded on feedback off) fault set debounce counter
0x008019fb,io_port1_ch1_short_circuit_fault_debounce,high,IO driver port 1 bit 0 short circuit (commanded off feedback on) fault set debounce counter
0x008019fc,io_port1_ch1_short_circuit_clear_debounce,high,IO driver port 1 bit 0 short circuit fault clear debounce counter
0x008019fd,io_port1_ch1_open_circuit_clear_debounce,high,IO driver port 1 bit 0 open circuit fault clear debounce counter
0x008019fe,io_port1_ch2_open_circuit_fault_debounce,high,IO driver port 1 bit 1 open circuit fault set debounce counter
0x008019ff,io_port1_ch2_short_circuit_fault_debounce,high,IO driver port 1 bit 1 short circuit fault set debounce counter
0x00801a00,io_port1_ch2_short_circuit_clear_debounce,high,IO driver port 1 bit 1 short circuit fault clear debounce counter
0x00801a01,io_port1_ch2_open_circuit_clear_debounce,high,IO driver port 1 bit 1 open circuit fault clear debounce counter
0x00801a02,io_port1_ch3_open_circuit_fault_debounce,high,IO driver port 1 bit 2 open circuit fault set debounce counter
0x00801a03,io_port1_ch3_short_circuit_fault_debounce,high,IO driver port 1 bit 2 short circuit fault set debounce counter
0x00801a04,io_port1_ch3_short_circuit_clear_debounce,high,IO driver port 1 bit 2 short circuit fault clear debounce counter
0x00801a05,io_port1_ch3_open_circuit_clear_debounce,high,IO driver port 1 bit 2 open circuit fault clear debounce counter
0x00801a06,io_port1_ch7_open_circuit_fault_debounce,high,IO driver port 1 bit 6 open circuit fault set debounce counter
0x00801a07,io_port1_ch7_short_circuit_fault_debounce,high,IO driver port 1 bit 6 short circuit fault set debounce counter
0x00801a08,io_port1_ch7_short_circuit_clear_debounce,high,IO driver port 1 bit 6 short circuit fault clear debounce counter
0x00801a09,io_port1_ch7_open_circuit_clear_debounce,high,IO driver port 1 bit 6 open circuit fault clear debounce counter
0x00801a0a,io_port1_ch5_open_circuit_fault_debounce,high,IO driver port 1 bit 4 open circuit fault set debounce counter
0x00801a0b,io_port1_ch5_short_circuit_fault_debounce,high,IO driver port 1 bit 4 short circuit fault set debounce counter
0x00801a0c,io_port1_ch5_short_circuit_clear_debounce,high,IO driver port 1 bit 4 short circuit fault clear debounce counter
0x00801a0d,io_port1_ch5_open_circuit_clear_debounce,high,IO driver port 1 bit 4 open circuit fault clear debounce counter
0x00801a0e,io_port1_ch6_open_circuit_fault_debounce,high,IO driver port 1 bit 5 open circuit fault set debounce counter
0x00801a0f,io_port1_ch6_short_circuit_fault_debounce,high,IO driver port 1 bit 5 short circuit fault set debounce counter
0x00801a10,io_port1_ch6_short_circuit_clear_debounce,high,IO driver port 1 bit 5 short circuit fault clear debounce counter
0x00801a11,io_port1_ch6_open_circuit_clear_debounce,high,IO driver port 1 bit 5 open circuit fault clear debounce counter
0x00801a12,io_port1_ch4_open_circuit_fault_debounce,high,IO driver port 1 bit 3 open circuit fault set debounce counter
0x00801a13,io_port1_ch4_short_circuit_fault_debounce,high,IO driver port 1 bit 3 short circuit fault set debounce counter
0x00801a14,io_port1_ch4_short_circuit_clear_debounce,high,IO driver port 1 bit 3 short circuit fault clear debounce counter
0x00801a15,io_port1_ch4_open_circuit_clear_debounce,high,IO driver port 1 bit 3 open circuit fault clear debounce counter
0x00801a18,fault_lamp_blink_tick_counter,high,Incrementing counter in faultLampBlinkPatternGenerator cycling through on/off ranges to generate blink pattern for lamp bit 2 then resets per digit
0x00801a1a,fault_lamp2_blink_tick_counter,high,Incrementing counter in FUN_000253b0 cycling through on/off ranges to blink lamp bit 1 with different timing pattern than lamp bit 2
0x00801a1e,periodic_lamp_flash_tick_counter,high,Timer counter in periodicLampFlashController counting to 36000 in idle mode then cycling flash on/off with repeat tracking
0x00801a3c,fuel_demand_target,high,Target fuel demand value initialized from current_fuel_demand and ramped down toward daba value with configurable decrement rate
0x00801a5e,lsg_speed_error_ema_accumulator,high,EMA filter state for LSG filtered speed error - pattern matches HSG accumulator at 0x0080d63a with value = filtered_error * 0x10000 + 0x80000000
0x00801bfe,closed_loop_rpm_based_gain,high,Computed from RPM via lookup or scaling with clamping to 0x20c-0x7ccc range; used as proportional gain factor in fuel demand PID loop
0x00801c08,closed_loop_fuel_demand_output,high,Final fuel demand output from closed-loop PID controller; clamped between min and max allowed fueling then stored to dc0c
0x00801c66,can_memory_sync_table_pointer,high,Pointer iterating through memory region descriptor table in canMemoryPointerTableInit and canMessageMemorySyncController for RAM-to-ROM sync
0x00801c6a,calibration_sync_rom_pointer,high,ROM source pointer for calibration memory sync controller tracking current read position in ROM calibration data
0x00801c6e,calibration_sync_ram_pointer,high,RAM destination pointer for calibration memory sync controller tracking current write position in RAM working copy
0x00801c78,remote_throttle_active_flag,high,Flag set to 1 when remote throttle should override local throttle based on priority and switch state and cleared when local throttle takes precedence
0x00801d44,tsc1_message_byte_0,high,"First byte extracted from TSC1-like J1939 message in diagnosticServiceDispatcherByPgn; bits 0-1 checked for driveline disengage, bits 4-5 checked for gear status"
0x00801d48,tsc1_message_control_byte,high,"Byte 4 from TSC1 message; bits 0-1 control high idle override, bits 2-3 control engine brake request in diagnosticServiceDispatcherByPgn"
0x00801d4c,torque_control_message_byte_0,high,"First byte of 8-byte torque control message in torqueControlModeHandler; bits 0-1=control mode, bits 2-3=speed governor mode, bits 4-5=override priority"
0x00801d4f,torque_control_percent_byte,high,"Byte 3 of torque control message; used as torque percent reference (scaled by *256-32000) for torque derate fueling calculation in torqueControlModeHandler"
0x00801e26,retarder_torque_demand_scaled,high,"Calculated as (requested_torque * scale_factor) / 100, compared against RPM-interpolated thresholds to determine retarder_torque_level_stepped"
0x00801e2a,retarder_torque_level_stepped,high,Set to stepped values (0/0x11/0x21/0x32/0x43/0x53/100) based on torque request vs RPM-dependent thresholds; copied to retarder_torque_torque_limit_command variable
0x00801e2e,retarder_torque_threshold_interpolated,high,Repeatedly set from lookupTableInterpolation at different RPM breakpoints and compared against scaled torque request to determine retarder level
0x00801e78,tach_output_minimum_rpm,high,"Computed from calibration (DAT_00808a3e * 7812 >> 10) in can1ControllerInit, clamped to DAT_00808a40 minimum; used as floor for RPM in engineRpmHardwareTimerSetup"
0x00801e7a,fuel_statistics_fault_timer,high,Incremented each fuel statistics cycle when fault byte is nonzero; triggers overflow flag 0x41 when exceeding min fault present time threshold
0x00801e86,non_idle_run_time_counter,high,Counts time engine is not idle; reset to zero when engine state is 0xb (shutdown); compared against non_idle_threshold to trigger cooldown timer
0x00801e8a,high_load_idle_cooldown_timer,high,Timer loaded from calibration when engine load exceeds threshold; decremented during idle state 0xb; prevents hot shutdown
0x00801e8c,high_speed_idle_cooldown_timer,high,Timer loaded from calibration when RPM exceeds high speed threshold; decremented during idle state 0xb; prevents hot shutdown
0x00801e8e,high_temp_idle_cooldown_timer,high,Timer loaded from calibration when non-idle time exceeds threshold at high temp; decremented during idle; prevents hot shutdown
0x00801e92,lifetime_rpm_running_average,high,Lifetime engine RPM running average; updated every 10th cycle using incremental averaging with lifetime sample count as divisor; saved to 0x00806186
0x00801e94,trip_rpm_running_average,high,Trip-resettable engine RPM running average; updated every 10th cycle using incremental averaging with trip sample count (0x0080618e) as divisor; saved to 0x00806188
0x00801ee2,ccvs_message_byte_0,high,"Byte 0 of J1939 PGN 0xFEF1 (CCVS) message buffer at DAT_00801ed4; built from cruise switch bits and rear axle ratio switch state"
0x00801ee5,ccvs_message_byte_3,high,"Byte 3 of CCVS message; composed from switch_16 bits (PTO, brake) and cruise switch bit 4 and DAT_0080a9c4 state"
0x00801ee6,ccvs_message_byte_4,high,"Byte 4 of CCVS message; composed from cruise coast switch bits 0-3 mapped to J1939 status bit positions"
0x00802660,dm2_message_byte_count,high,"Byte count for DM2 (previously active DTC) CAN message in previousDtcListBuilder; starts at 2 and increases by 4 for each inactive fault entry"
0x00803492,vp44_torque_speed_control_status,high,J1939 torque/speed control status byte set to SPN status codes 0xF0-0xFE based on engine mode and torque source for VP44 CAN message 0x100
0x0080356a,retarder_tsc_status_byte,high,Bit-packed status byte for Cummins proprietary TSC PGN 15728640 with engine brake and retarder source fields built in dutyCycleMonitorAltIsrHandler
0x00803631,engine_brake_cylinders_per_step,high,"Maps number of cylinders driven by engine brake driver 1 to J1939 retarder steps (6->1, 3->2, 2->3, 1->6, 0->0xFF) in vp44CanMessage100ResponseBuilder"
0x00803b3e,eeprom_hour_meter_buffer,high,EEPROM circular buffer location for hour_meter_ecm_run_time; written via parameterCircularBufferWrite at shutdown with polling wait for completion
0x00803b50,eeprom_engine_run_time_buffer,high,EEPROM circular buffer location for time_that_the_engine_is_not_in_stop_state; written via parameterCircularBufferWrite at shutdown
0x00803b9e,lsg_base_reference_speed_calibration,high,Base LSG reference speed from calibration; added to rpm_averaging_accumulator to produce operator_adjusted_lsg_breakpoint_speed; copied to DAT_0080db02 at init; used as center point for idle increment/decrement limits
0x00803c94,calibration_feature_enable_flags_word_0,high,"Bit-mapped calibration feature enable word tested via bit-shift indexing across protection (bits 10-15), timing, alpha, switch debounce, and data collector functions"
0x00803c96,calibration_feature_enable_flags_word_1,high,"Bit-mapped feature enable word: bit0=EPF enable, bit2=alt throttle, bit3=timing override, bit4=fuel mode, bit5=altitude derate, bit12-15=gain scheduling and gear gains"
0x00803c98,calibration_feature_enable_flags_word_2,high,"Bit-mapped feature enable word: bit0=EPF diagnostics, bit4=engine protection, bit5=EPF shutdown, bit7=j1939 message counter, bit8=j1939 timeout, bit11=jcomm tracking, bit12=retarder/j1939, bit13=PTO throttle override, bit14=timing adder"
0x00803c9a,calibration_feature_enable_flags_word_3,high,"Bit-mapped feature enable word: bit1=vp44 sensor monitor, bit2=vp44 sensor, bit3=idle adjust, bit4=PTO, bit9=fuel statistics, bit11=cylinder maintenance, bit12=ANC fueling, bit13=ANC timing"
0x00803c9e,calibration_feature_enable_flags_word_5,high,"Bit-mapped feature enable word: bits used in sensor diagnostic loop (FUN_0000b7bc), bit10=alternate throttle source enable, bit11=remote throttle"
0x00803caa,diagnostic_subsystem_enable_flags,high,bitfield: bit0=diagnostic commands bit1=insite live data bit2=j1939 diagnostic broadcast bit3=periodic task scheduling; checked across diagnostic dispatcher and transmission manager
0x00803cac,calibration_feature_enable_flags_word_9,high,"Bit-mapped feature enable word: bit0=idle adjust RPM add, bit1=FSO, bit3=AFC override, bit4=ESP programmable power, bit5=ESP transition, bit6=torque curve LSG derating, bit14=cold idle, bit16=alpha timing"
0x00803cae,switch_override_configuration,high,"Calibration bitmask controlling switch input overrides; bits 0x80 checked for IO control enable, bits 0x2000/0x4000 override inc/dec switch values, pointed to by discrete_input_override_mask_ptr"
0x00803cb4,switch_input_override_enable_flags,high,Bit-masked in sampleDiscreteInputPins to select between hardware switch input and user-supplied override values for PTO and cruise switches
0x00803cb8,feature_enable_flags_word,high,"Bit-mapped feature enable word tested across many functions: bit 0x02=engine warmup protection, bit 0x08=duty cycle monitor, bit 0x10=trending, bit 0x20=datalogger, bit 0x200=peak fueling reference"
0x00803cd4,timing_governor_feature_enable_flags,high,Bit-masked across many functions: bit 0x4000 for AFC fault check; bit 0x8000 for fueling table fault check; bit 0x200 for frictional fueling offset; bit 0x1 for misfire timing; bit 0x400/0x800 for discrete input inversion
0x00803d42,pto_switch_polarity_select,high,"Tested as 0 or non-zero throughout sampleDiscreteInputPins to swap PTO set/resume switch direction logic and cruise switch debounce direction"
0x00803d5a,default_throttle_source_selector,high,Calibration value loaded into asg_throttle_source_selector during multiple init functions; checked < 2 in throttle fault detector to select speed reference table set
0x00803f40,maximum_rated_engine_speed_0_5000,high,"Maximum rated engine speed used as default/init for HSG reference, protection RPM limit, PTO max speed, and ramp target in crank jumpstart; set during init functions"
0x00803fca,lsg_operator_adjust_minimum_speed,high,"Lower bound for operator-adjusted LSG speed; rpm_averaging_accumulator_1 clamped so adjusted speed does not go below this value; itself clamped to DAT_00808342"
0x00803fcc,lsg_operator_adjust_maximum_speed,high,"Upper bound for operator-adjusted LSG speed; rpm_averaging_accumulator_1 clamped so adjusted speed does not exceed this value; itself clamped to DAT_00808344"
0x00803fd6,calibration_bank1_write_sequence,high,sequence counter for bank 1 calibration writes incremented by 1 or 2 to toggle odd-even with bank 2
0x00803fda,eeprom_powerdown_status,high,EEPROM powerdown status value; when nonzero sets system_error_status_word_0 bit 0x400 and fault_first_occurrence_flags; written 0 then 1 during shutdown sequence
